verticies,x,y,z
v, 0.519967, 1.496205, 0.190116
v, 0.533641, 1.569703, 0.166025
v, 0.415842, 2.173004, 0.105955
v, 0.413869, 2.160923, 0.134898
v, 0.373706, 2.081405, 0.100172
v, 0.265590, 3.375909, 0.188541
v, 0.246573, 3.392447, 0.150279
v, 0.250961, 3.347815, 0.155997
v, 0.227355, 3.088924, 0.229437
v, 0.250103, 3.096681, 0.181959
v, 0.214027, 3.106726, 0.202472
v, 0.208887, 2.897251, 0.526654
v, 0.184922, 2.836146, 0.506491
v, 0.205177, 2.888330, 0.470176
v, 0.141985, 3.106037, 0.271291
v, 0.190419, 3.106152, 0.286374
v, 0.195312, 3.095579, 0.236284
v, -0.178937, 2.581433, -0.012269
v, 0.214392, 2.427423, 0.441770
v, 0.170067, 2.386548, 0.451380
v, 0.401982, 2.012061, 0.198235
v, 0.320402, 2.069047, 0.214791
v, -0.109842, 1.927092, 0.386990
v, -0.012847, 2.010491, 0.415122
v, -0.127877, 1.986334, 0.386624
v, 0.016699, 2.257632, 0.136639
v, 0.005560, 2.216833, 0.130303
v, -0.026649, 2.243788, 0.110585
v, -0.470756, 1.217080, 0.285313
v, -0.459434, 1.136910, 0.302320
v, -0.414375, 1.212740, 0.345534
v, 0.226306, 2.566318, 0.114309
v, 0.214735, 2.511100, 0.078653
v, 0.221932, 2.551529, 0.082260
v, 0.001483, 3.007488, 0.103843
v, -0.030856, 2.987236, 0.077846
v, -0.068724, 3.017906, 0.062820
v, 0.259811, 2.986904, 0.281063
v, 0.212081, 2.920114, 0.251350
v, 0.209779, 2.970699, 0.242926
v, 0.103178, 3.105794, 0.299554
v, 0.109910, 3.104764, 0.268692
v, 0.068068, 3.084988, 0.278337
v, 0.233746, 3.303493, -0.180966
v, 0.157605, 3.319219, -0.163818
v, 0.208814, 3.218946, -0.177482
v, 0.612451, 3.270137, -0.476980
v, 0.560001, 3.284416, -0.504573
v, 0.597612, 3.333761, -0.478030
v, 0.122147, 2.922922, 0.094431
v, 0.112921, 2.961988, 0.090029
v, 0.131834, 2.974023, 0.077661
v, 0.182462, 2.830847, -0.159156
v, 0.168764, 2.787313, -0.165506
v, 0.244823, 2.829162, -0.170681
v, 0.268743, 3.251697, -0.221277
v, 0.242107, 3.293155, -0.219168
v, 0.250530, 2.183041, 0.062816
v, 0.254341, 2.117141, 0.033356
v, 0.266598, 2.179655, 0.031401
v, 0.531247, 1.615045, -0.212009
v, 0.455212, 1.719630, 0.004646
v, 0.435420, 1.770446, -0.009141
v, 0.427479, 1.755257, 0.028200
v, 0.610602, 0.989435, 0.017621
v, 0.606754, 1.045037, -0.073586
v, 0.597869, 1.072080, 0.085879
v, 0.347446, 2.041024, -0.168728
v, 0.375850, 2.105535, -0.158753
v, 0.360173, 2.094959, -0.091216
v, 0.419120, 1.743567, 0.138410
v, 0.478295, 1.688334, 0.117105
v, 0.283134, 2.131847, -0.261579
v, 0.218118, 2.134916, -0.292691
v, 0.108578, 1.978588, -0.068663
v, 0.131397, 2.021219, -0.042889
v, 0.165426, 1.946919, -0.078749
v, 0.431838, 3.023677, -0.374083
v, 0.447735, 3.019599, -0.342419
v, 0.448267, 3.061956, -0.351011
v, 0.611958, 2.917989, -0.005245
v, 0.571486, 2.870051, -0.063322
v, 0.581680, 2.849648, 0.014253
v, 0.569107, 1.524713, -0.135763
v, 0.541220, 1.511899, -0.235243
v, 0.568317, 1.522733, -0.026453
v, 0.586977, 1.500258, -0.054384
v, 0.546866, 1.594878, -0.117026
v, 0.502529, 0.089836, 0.123721
v, 0.507840, 0.178923, 0.187937
v, 0.488698, 0.080716, 0.156327
v, 1.405159, 3.944447, 0.964737
v, 1.381964, 3.950581, 0.911901
v, 1.460013, 3.986803, 0.936945
v, 0.378021, 1.205907, 0.413045
v, 0.411620, 1.204575, 0.369562
v, 0.428305, 1.257319, 0.382611
v, 1.190282, 4.064021, 1.373351
v, 1.254435, 4.046769, 1.337579
v, 1.206485, 4.098639, 1.368119
v, 0.414997, 0.036928, 0.236111
v, 0.388029, 0.045372, 0.251922
v, 0.413975, 0.012117, 0.240382
v, 0.583697, 0.005383, 0.232252
v, -0.218720, 0.244580, 0.468990
v, -0.260932, 0.187001, 0.458052
v, -0.210366, 0.163973, 0.500111
v, 0.579902, 0.290171, 0.020116
v, 0.556371, 0.166430, -0.036149
v, 0.586451, 0.263824, -0.038950
v, 0.541132, 2.560551, -0.347539
v, 0.471431, 2.500962, -0.325557
v, 0.460544, 2.559414, -0.351765
v, 0.633403, 0.503039, -0.044242
v, 0.622112, 0.416791, -0.068693
v, 0.629047, 0.490093, -0.107155
v, 0.610206, 0.830553, -0.162919
v, 0.624768, 0.703833, -0.171177
v, 0.600700, 0.737948, -0.225007
v, 0.535282, 0.785922, -0.331691
v, 0.571196, 0.646436, -0.284563
v, -0.488866, 0.369252, -0.248409
v, -0.462951, 0.341646, -0.296316
v, -0.464160, 0.234428, -0.220835
v, -0.248353, 1.049949, -0.522576
v, -0.285390, 0.967475, -0.503696
v, -0.324768, 1.081767, -0.472970
v, 0.127011, 0.097171, -0.551584
v, 0.063284, 0.150634, -0.558512
v, 0.106375, 0.166516, -0.546830
v, 0.209434, 0.670869, -0.589371
v, 0.149940, 0.676192, -0.606118
v, 0.217245, 0.733598, -0.590564
v, -0.165580, 0.289891, -0.524322
v, -0.247604, 0.290654, -0.489712
v, -0.205379, 0.378766, -0.530828
v, 0.374247, 0.038452, -0.391616
v, 0.303970, 0.071679, -0.397653
v, 0.359534, 0.127107, -0.389398
v, 0.314930, 0.018596, -0.487585
v, 0.287422, 0.042131, -0.460929
v, 0.330714, 0.026280, -0.407395
v, 0.690958, 0.029613, -0.195414
v, 0.718962, 0.020145, -0.114655
v, 0.506792, 0.107262, -0.216348
v, 0.530811, 0.044742, -0.182035
v, 0.510245, 0.054016, -0.218133
v, 0.317188, 0.015669, -0.552409
v, 0.278937, 0.017213, -0.585061
v, 0.514112, 0.032047, -0.255962
v, 0.445130, 0.023149, -0.455257
v, 0.550611, 0.019601, -0.396935
v, 0.504514, 0.489929, -0.348884
v, 0.545718, 0.428559, -0.309096
v, 0.510614, 0.410234, -0.344623
v, -0.204464, -0.002318, -0.559560
v, -0.230070, -0.007250, -0.469699
v, -0.172287, 0.003977, -0.511671
v, 0.010288, 0.128098, -0.531270
v, -0.036506, 0.146150, -0.498472
v, 0.034518, 0.186447, -0.525533
v, 0.915938, 2.423237, -1.816604
v, 0.875170, 2.428969, -1.825908
v, 0.928311, 2.393781, -1.840913
v, -0.548718, -0.009858, 0.165563
v, -0.577163, -0.013578, 0.131225
v, -0.567247, -0.010815, 0.209856
v, -0.508332, -0.014087, -0.083500
v, -0.486214, -0.014201, -0.231415
v, -0.537063, -0.015889, -0.010337
v, -0.575436, -0.018035, -0.080388
v, -0.504026, -0.021753, -0.277018
v, 0.223335, 0.102695, -0.486104
v, 0.238446, 0.074703, -0.495331
v, 0.174214, 0.101241, -0.533043
v, -0.330657, -0.016293, -0.464229
v, -0.386906, -0.000492, -0.410260
v, -0.347485, -0.013758, -0.397972
v, -0.460667, -0.017531, -0.321370
v, -0.419747, -0.000606, -0.254480
v, -0.547086, 1.042864, -0.044281
v, -0.538956, 1.089615, -0.136179
v, -0.548896, 0.968136, -0.077550
v, -0.339281, 0.927436, -0.462653
v, -0.290983, 0.816623, -0.501401
v, -0.422368, 0.168326, 0.258885
v, -0.398481, 0.125631, 0.318614
v, -0.415165, 0.209764, 0.305850
v, -0.522403, -0.003202, 0.130492
v, -0.517036, 0.002058, 0.187025
v, -0.495483, 0.017739, 0.140516
v, -0.492336, 0.009418, 0.216140
v, -0.464591, -0.010413, 0.409559
v, -0.450335, -0.009132, 0.522271
v, -0.026896, 0.155992, 0.563483
v, -0.039135, 0.063410, 0.554998
v, 0.012965, 0.099919, 0.534533
v, -0.037970, 0.002134, 0.580312
v, 0.006527, -0.033864, 0.561071
v, -0.013535, -0.010935, 0.547736
v, -0.112337, 0.003802, 0.635300
v, -0.032054, 0.000092, 0.607675
v, -0.266656, 0.033107, 0.487831
v, -0.274626, 0.015871, 0.525030
v, -0.598327, 3.931117, 1.493515
v, -0.600790, 3.919819, 1.436588
v, -0.580494, 3.887837, 1.461175
v, -0.096384, 0.018877, 0.586500
v, -0.055256, 0.029621, 0.566680
v, -0.324512, 0.004592, 0.562688
v, -0.250085, 0.012023, 0.575623
v, -0.473343, 3.183161, 1.019217
v, -0.430966, 3.139070, 1.001482
v, -0.430047, 3.175710, 1.010554
v, -0.256128, 0.129028, 0.467811
v, -0.322636, 0.180812, 0.407756
v, 0.005944, 0.004625, 0.687088
v, 0.078941, 0.007868, 0.639252
v, -0.213677, 0.079833, 0.505754
v, 0.071375, -0.007817, 0.557689
v, 0.123634, 0.001052, 0.560979
v, 0.105665, -0.004758, 0.499859
v, 0.014332, 0.016476, 0.521830
v, 0.034973, 0.170751, 0.528627
v, -0.077024, 0.094464, 0.567584
v, -0.085567, 0.161322, 0.570545
v, -0.113519, 0.214220, 0.557698
v, -0.109596, 0.147572, 0.567131
v, -0.213997, 0.332812, 0.469531
v, -0.263645, 0.236317, 0.449428
v, -0.377676, -0.005302, 0.506913
v, -0.632908, 2.798295, 0.358647
v, -0.549604, 2.737591, 0.319215
v, -0.622849, 2.723651, 0.362958
v, -0.435367, 0.051457, 0.238375
v, -0.497506, -0.003450, 0.036320
v, -0.481072, -0.001381, -0.040028
v, -0.340519, -0.002096, 0.471483
v, -0.315957, 0.026116, 0.418717
v, -0.368207, -0.017310, 0.405656
v, -0.351219, -0.012083, 0.384129
v, -0.386969, 0.191183, 0.349601
v, -0.444123, 0.180190, 0.207616
v, -0.459064, 0.118792, 0.174115
v, -0.513306, 0.280567, -0.001436
v, -0.510032, 0.261975, -0.054721
v, -0.491896, 0.197946, -0.039312
v, -0.440363, 0.156891, 0.142613
v, -0.435785, 0.116764, 0.122792
v, -0.457806, 0.096556, -0.134514
v, -0.461487, 0.162871, -0.141104
v, -0.439946, 0.131534, -0.200303
v, -0.556036, 0.727410, -0.040768
v, -0.534540, 0.750745, -0.139019
v, -0.533023, 0.675324, -0.129280
v, -0.408053, 0.028753, 0.309513
v, -0.426133, 0.053995, 0.270372
v, -0.463490, 0.113588, -0.084288
v, -0.467181, 0.146282, -0.037408
v, -0.482980, 0.191653, -0.086484
v, 0.188550, 0.004330, 0.605417
v, -0.392681, -0.010009, 0.450187
v, 0.196606, 0.012209, 0.667708
v, -0.153580, 0.009717, 0.606941
v, -0.627052, 3.240072, 0.888644
v, -0.586425, 3.206614, 0.929141
v, -0.630878, 3.292173, 0.962036
v, -0.523711, 4.002351, 1.598369
v, -0.514134, 4.054800, 1.561647
v, -0.517955, 4.038131, 1.608080
v, -1.124565, 4.125534, 0.550130
v, -1.137133, 4.121550, 0.569829
v, -1.126767, 4.081066, 0.545328
v, -1.334234, 4.224247, 0.610485
v, -0.956615, 3.464588, 0.659513
v, -0.959812, 3.448138, 0.617592
v, -0.988977, 3.487521, 0.600510
v, -1.358198, 3.552789, 0.683501
v, -1.302225, 3.554556, 0.675085
v, -1.312737, 3.496719, 0.686487
v, -1.478890, 3.558436, 0.755454
v, -1.427200, 3.525004, 0.775055
v, -1.423697, 3.565723, 0.781597
v, -1.430366, 3.520176, 0.733166
v, -1.410369, 3.506711, 0.760084
v, -1.466692, 3.530740, 0.736817
v, -1.386033, 3.508121, 0.709371
v, -1.320786, 3.464141, 0.772585
v, -1.253915, 3.413443, 0.739562
v, -1.255509, 3.428926, 0.766807
v, -1.189685, 3.367800, 0.736472
v, -1.215425, 3.397847, 0.754514
v, -1.259470, 3.512111, 0.661065
v, -1.269324, 3.459134, 0.676254
v, -1.238993, 3.419316, 0.674660
v, -1.227988, 3.440476, 0.643357
v, -1.183176, 3.383863, 0.653683
v, -0.918388, 3.459263, 0.240295
v, -0.892880, 3.393346, 0.199366
v, -0.773852, 3.554935, 0.237906
v, -0.785847, 3.586543, 0.241139
v, -0.735291, 3.595964, 0.250729
v, -1.175974, 3.421970, 0.618230
v, -1.137266, 3.389978, 0.612280
v, -0.985259, 4.075250, 0.418321
v, -0.951267, 4.085881, 0.463261
v, -0.995905, 4.095416, 0.463064
v, -1.095724, 3.522791, 0.622958
v, -1.055797, 3.510932, 0.681814
v, -1.009810, 3.497526, 0.601309
v, -1.193044, 3.472145, 0.631385
v, -1.195327, 3.525589, 0.641143
v, -1.132183, 3.498176, 0.593985
v, -1.130891, 3.530048, 0.615645
v, -0.545221, 3.648420, 0.669314
v, -0.565049, 3.685036, 0.698261
v, -0.569980, 3.642785, 0.683979
v, -0.695690, 3.557333, 0.636088
v, -0.703223, 3.513865, 0.657369
v, -0.696601, 3.568103, 0.676887
v, -0.717592, 3.617360, 0.649748
v, -0.685410, 3.581766, 0.610127
v, -0.592223, 3.589961, 1.191715
v, -0.562013, 3.566888, 1.220361
v, -0.606100, 3.626463, 1.216045
v, -0.633197, 3.362688, 0.949522
v, -0.618566, 3.390743, 0.971429
v, -0.647817, 3.406772, 0.944831
v, -1.247721, 3.566092, 0.786021
v, -1.217115, 3.518220, 0.794220
v, -0.606188, 3.553683, 1.148885
v, -0.564899, 3.528011, 1.115660
v, -0.600964, 3.480898, 1.126554
v, -0.528586, 3.500700, 1.234341
v, -0.520338, 3.569473, 1.240000
v, -0.505290, 3.632401, 1.273497
v, -0.497576, 3.583093, 1.244408
v, -0.570794, 3.567230, 1.134680
v, -0.580179, 3.547392, 1.099347
v, -0.596449, 3.492908, 1.073432
v, -0.614733, 3.555619, 1.060673
v, -0.484440, 3.503780, 1.235288
v, -0.466505, 3.521801, 1.218777
v, -0.495258, 3.535114, 1.244647
v, -0.467175, 3.428831, 0.962145
v, -0.436735, 3.396271, 0.934205
v, -0.427631, 3.576967, 1.088304
v, -0.421057, 3.602046, 1.125494
v, -0.431253, 3.546546, 1.121845
v, -0.438378, 3.497249, 1.153310
v, -0.459720, 3.552789, 1.203262
v, -0.487439, 3.455373, 1.240422
v, -0.519830, 3.392326, 1.250230
v, -0.484598, 3.423272, 1.257261
v, -0.908718, 3.325108, 0.655058
v, -0.931046, 3.294896, 0.716892
v, -0.836691, 3.240646, 0.654667
v, -0.602457, 3.593088, 1.065739
v, -0.617341, 3.565531, 1.037041
v, -0.593058, 3.404722, 0.960293
v, -0.603719, 3.377964, 0.920391
v, -0.617474, 3.395236, 0.930934
v, -1.078832, 3.269312, 0.621773
v, -1.040469, 3.282671, 0.572380
v, -0.611979, 3.412484, 0.809485
v, -0.650306, 3.427164, 0.895040
v, -0.591886, 3.393255, 0.828377
v, -0.678433, 3.458338, 0.632151
v, -0.695876, 3.472637, 0.655064
v, -0.392461, 3.246094, 1.049066
v, -0.424521, 3.222351, 1.040055
v, -0.401125, 3.185893, 0.994209
v, -0.456148, 3.492334, 0.997114
v, -0.535836, 3.441416, 0.973713
v, -0.590625, 3.342752, 1.032176
v, -0.606030, 3.422860, 1.022374
v, -0.659145, 3.343021, 0.723929
v, -0.658672, 3.388865, 0.739772
v, -0.674703, 3.393542, 0.710418
v, -0.614927, 3.377954, 0.885104
v, -0.639564, 3.424661, 0.916713
v, -0.408558, 3.381486, 0.733652
v, -0.350716, 3.370093, 0.699739
v, -0.391266, 3.404008, 0.675393
v, -0.498780, 3.258568, 1.068286
v, -0.548149, 3.261643, 1.050017
v, -0.520876, 3.216505, 1.036636
v, -0.476485, 2.941125, 0.879743
v, -0.512493, 2.959869, 0.857339
v, -0.490570, 2.908603, 0.845645
v, -0.638336, 3.282060, 0.832181
v, -0.632348, 3.235822, 0.793521
v, -0.640420, 3.231138, 0.841717
v, -0.580198, 3.110654, 0.846272
v, -0.610790, 3.100968, 0.821122
v, -0.565785, 3.074807, 0.852004
v, -1.268185, 3.472194, 0.784485
v, -0.653025, 3.205357, 0.852132
v, -0.541388, 3.384478, 0.917256
v, -0.531514, 3.324451, 0.863270
v, -0.579059, 3.327568, 0.872703
v, -0.648339, 3.305522, 0.936456
v, -0.617843, 3.342892, 0.899735
v, -0.630152, 3.294753, 0.878996
v, -0.617789, 3.354054, 0.874023
v, -0.537716, 3.460407, 1.219644
v, -0.545268, 3.408188, 1.214532
v, -0.585394, 3.238254, 1.388801
v, -0.518860, 3.267172, 1.310967
v, -0.524720, 3.237714, 1.338928
v, -0.576331, 3.386948, 1.076573
v, -0.536524, 3.008306, 0.849764
v, -0.523218, 3.327786, 1.226948
v, -0.547464, 3.400993, 1.185453
v, -0.598257, 3.452055, 1.047756
v, -0.611700, 3.324718, 0.990004
v, -0.566452, 3.237359, 1.008647
v, -0.526648, 3.381225, 1.143961
v, -0.541200, 3.414929, 1.123156
v, -0.477566, 3.305196, 1.315078
v, -0.505773, 3.308539, 1.293260
v, -0.505491, 3.289332, 1.339024
v, -0.435862, 3.333395, 1.266952
v, -0.452848, 3.372183, 1.249957
v, -0.476930, 3.333945, 1.280023
v, -0.710748, 2.989748, 0.667546
v, -0.681511, 3.023408, 0.709374
v, -0.756573, 3.032839, 0.680381
v, -0.510341, 3.103675, 0.948350
v, -0.471240, 3.078974, 0.946995
v, -0.544431, 2.963315, 0.803079
v, -0.546098, 2.984339, 0.823305
v, -0.619477, 3.190015, 0.714797
v, -0.625363, 3.182547, 0.744835
v, -0.616986, 3.209067, 0.761591
v, -0.638750, 3.266003, 0.723962
v, -0.648665, 3.239523, 0.667280
v, -0.814537, 3.250573, 0.565267
v, -0.844209, 3.299988, 0.587518
v, -0.650773, 3.184774, 0.842505
v, -0.815603, 2.866369, 0.618289
v, -0.796357, 2.838286, 0.592261
v, -0.796964, 2.838840, 0.558987
v, -0.822707, 2.908007, 0.538411
v, -0.803610, 2.897014, 0.492892
v, -0.789034, 2.787803, 0.573909
v, -0.778508, 2.807029, 0.523400
v, -0.768160, 2.751655, 0.528759
v, -0.726925, 2.738224, 0.456791
v, -0.756844, 2.736204, 0.492442
v, -0.756901, 2.816073, 0.480308
v, -0.746776, 2.805339, 0.410382
v, -0.782085, 3.098086, 0.379694
v, -0.770812, 3.070460, 0.325160
v, -0.734149, 3.017300, 0.389423
v, -1.092462, 3.423502, 0.580235
v, -1.017596, 3.434123, 0.546229
v, -1.033089, 3.370655, 0.549033
v, -1.116781, 3.319895, 0.624018
v, -1.126092, 3.331457, 0.665370
v, -0.845310, 2.979111, 0.498837
v, -0.816945, 2.942221, 0.489948
v, -0.963448, 3.133047, 0.589003
v, -0.862402, 3.088043, 0.648689
v, -0.884331, 3.126461, 0.663056
v, -0.874537, 3.071120, 0.496401
v, -0.893340, 3.046618, 0.512128
v, -0.848648, 3.054987, 0.467424
v, -1.073518, 3.359144, 0.571581
v, -0.984466, 3.222481, 0.541866
v, -1.005159, 3.300491, 0.530544
v, -0.965122, 3.319922, 0.524844
v, -0.894545, 3.343305, 0.547840
v, -0.904431, 3.269011, 0.507092
v, -0.860424, 2.963853, 0.525789
v, -0.871199, 2.966877, 0.589481
v, -0.585745, 2.581747, 0.327708
v, -0.605990, 2.577605, 0.326722
v, -0.451495, 1.443721, 0.310410
v, -0.420993, 1.469579, 0.381366
v, -0.447853, 1.533339, 0.308088
v, -0.477905, 0.428530, 0.238905
v, -0.470478, 0.354452, 0.189637
v, -0.459525, 0.400506, 0.269057
v, -0.495802, 0.483945, 0.108505
v, -0.527492, 0.531443, 0.036788
v, -0.511909, 0.449179, 0.072184
v, -0.549221, 0.765314, -0.014379
v, -0.519914, 0.780739, 0.018708
v, -0.545289, 0.856223, -0.059597
v, -0.465972, 0.781226, 0.313088
v, -0.468915, 0.706805, 0.303464
v, -0.506797, 1.115941, 0.228720
v, -0.499359, 1.186434, 0.258514
v, -0.523941, 1.235302, 0.206556
v, -0.462976, 0.462233, 0.278036
v, -0.442780, 0.409057, 0.303353
v, -0.373917, 0.956180, 0.394006
v, -0.392918, 0.866058, 0.399477
v, -0.309957, 0.913159, 0.448417
v, -0.461186, 1.281421, 0.305023
v, -0.656257, 2.616176, 0.422734
v, -0.624486, 2.611308, 0.377560
v, -0.621963, 2.571576, 0.403389
v, -0.551546, 2.432600, 0.393191
v, -0.487377, 2.338037, 0.333391
v, -0.508331, 2.362001, 0.405248
v, -0.514647, 2.501153, 0.274227
v, -0.561648, 2.490829, 0.325848
v, -0.548883, 2.517650, 0.305569
v, -0.568837, 2.488503, 0.226247
v, -0.525943, 2.446393, 0.276379
v, -0.511513, 2.379642, 0.314946
v, -0.536875, 2.426092, 0.230092
v, -0.475105, 2.298971, 0.266812
v, -0.556690, 2.623602, 0.277007
v, -0.522932, 2.597860, 0.272845
v, -0.540359, 2.607885, 0.301196
v, -0.639678, 2.663883, 0.214510
v, -0.592229, 2.565597, 0.221098
v, -0.583834, 2.583425, 0.241353
v, -0.537246, 2.554773, 0.287013
v, -0.568199, 2.634302, 0.320784
v, -0.631697, 3.262001, 0.444387
v, -0.690389, 3.278797, 0.417042
v, -0.666115, 3.228485, 0.464231
v, -0.639100, 2.753552, 0.374641
v, -0.653940, 2.700660, 0.397208
v, -0.614796, 2.663070, 0.363859
v, -0.652600, 2.867337, 0.373927
v, -0.675521, 2.817237, 0.390625
v, -0.686229, 2.868177, 0.403847
v, -0.782633, 3.097789, 0.338233
v, -0.458898, 3.213510, 0.522870
v, -0.515590, 3.274168, 0.485197
v, -0.528641, 3.234815, 0.501069
v, -0.735373, 3.299423, 0.381147
v, -0.763661, 3.271644, 0.385472
v, -0.767074, 3.012534, 0.419649
v, -0.773943, 3.050841, 0.429048
v, -0.822487, 3.222673, 0.520868
v, -0.818000, 3.270724, 0.548697
v, -0.625637, 2.900066, 0.330484
v, -0.701274, 2.876164, 0.256965
v, -0.662770, 2.884879, 0.294334
v, -0.862706, 3.334868, 0.559212
v, -0.892494, 3.322446, 0.597697
v, -0.783986, 3.307523, 0.345767
v, -0.648761, 3.295692, 0.212713
v, -0.634502, 3.296418, 0.157561
v, -0.628617, 3.238019, 0.249393
v, -0.808818, 3.283333, 0.319288
v, -0.840281, 3.328231, 0.316543
v, -0.878085, 3.382831, 0.295297
v, -0.845970, 3.356826, 0.328919
v, -0.871086, 3.417851, 0.316789
v, -0.703039, 3.525587, 0.277867
v, -0.701688, 3.478397, 0.262423
v, -0.728250, 3.515227, 0.276471
v, -0.868474, 3.125275, 0.462524
v, -0.888739, 3.126379, 0.488838
v, -0.751904, 3.114265, 0.300798
v, -0.782483, 3.130245, 0.262521
v, -0.868363, 3.354159, 0.231819
v, -0.825500, 3.302534, 0.270216
v, -0.689474, 3.435910, 0.218961
v, -0.701090, 3.438761, 0.273326
v, -0.709204, 2.929404, 0.098375
v, -0.744678, 2.930079, 0.126511
v, -0.725792, 2.957374, 0.125729
v, -0.672826, 3.360232, 0.243684
v, -0.691168, 3.385792, 0.267413
v, -0.690412, 3.506476, 0.253042
v, -0.695757, 3.508137, 0.212829
v, -0.588035, 3.508965, 0.250585
v, -0.589892, 3.505977, 0.316035
v, -0.541910, 3.521395, 0.285312
v, -0.641815, 3.557932, 0.594917
v, -0.609492, 3.585810, 0.586515
v, -0.549992, 3.535099, 0.595011
v, -0.373149, 1.728745, 0.221309
v, -0.435780, 1.669595, 0.214923
v, -0.355734, 1.691370, 0.291735
v, -0.296272, 3.534581, 0.447092
v, -0.264533, 3.577942, 0.470244
v, -0.344129, 3.576257, 0.434622
v, -0.707252, 2.977631, 0.382636
v, -0.612126, 2.864061, 0.349109
v, -0.527443, 2.799410, 0.319721
v, -0.563317, 2.797372, 0.284010
v, -0.594215, 2.727685, 0.281519
v, -0.566455, 2.742291, 0.298965
v, -0.618670, 3.201118, 0.257128
v, -0.609077, 3.198171, 0.219826
v, -0.672702, 3.306823, 0.263039
v, -0.666061, 2.782419, 0.223680
v, -0.612711, 2.795725, 0.263615
v, -0.476417, 2.234166, 0.051752
v, -0.488101, 1.603339, 0.173581
v, -0.468907, 1.660529, 0.156108
v, -0.505008, 1.621827, 0.097067
v, -0.152898, 1.764715, 0.375898
v, -0.186929, 1.812285, 0.348527
v, -0.179131, 1.758479, 0.363099
v, -0.339123, 1.939707, 0.287477
v, -0.330792, 1.855486, 0.271113
v, -0.296364, 1.879094, 0.308796
v, -0.379207, 1.782677, 0.159671
v, -0.402771, 1.816887, 0.068637
v, -0.390558, 1.738714, 0.146935
v, -0.591140, 2.686670, 0.330540
v, -0.413221, 1.735692, 0.100836
v, -0.480034, 1.667594, 0.081567
v, -0.663368, 3.203543, 0.212928
v, -0.666206, 3.269540, 0.237605
v, -0.640951, 3.229686, 0.266067
v, -0.504750, 3.529998, 0.252970
v, -0.558594, 3.507988, 0.227321
v, -0.181660, 3.597169, 0.552653
v, -0.216363, 3.535765, 0.501844
v, -0.503202, 3.509547, 0.209631
v, -0.478267, 3.483987, 0.168632
v, -0.528377, 3.480610, 0.180342
v, -0.437912, 3.563086, 0.191526
v, -0.447747, 3.494639, 0.154717
v, -0.453043, 3.545127, 0.197255
v, -0.406888, 3.556285, 0.179470
v, -0.387483, 3.476074, 0.151265
v, -0.472747, 2.670649, 0.035264
v, -0.502398, 2.715520, 0.049640
v, -0.495508, 2.734980, 0.029348
v, -0.660144, 3.383070, 0.157932
v, -0.639463, 3.342293, 0.119606
v, -0.546782, 2.859960, 0.314225
v, -0.569338, 2.832273, 0.283108
v, -0.532729, 2.824839, 0.305220
v, -0.600830, 3.067600, 0.147347
v, -0.601025, 3.082504, 0.196686
v, -0.582615, 3.095877, 0.177352
v, -0.380114, 3.395282, 0.141325
v, -0.444427, 3.449593, 0.154549
v, -0.329034, 3.417093, 0.146783
v, -0.166626, 3.415080, 0.025681
v, -0.126542, 3.466217, 0.034266
v, -0.131833, 3.413137, 0.032022
v, -0.709798, 3.285051, 0.180411
v, -0.345142, 3.598551, 0.222895
v, -0.426842, 3.603400, 0.205434
v, -0.404078, 3.626084, 0.229854
v, -0.311415, 3.534628, 0.190575
v, -0.248974, 3.527652, 0.211591
v, -0.265400, 3.503155, 0.182580
v, -0.357198, 3.563359, 0.195026
v, -0.594281, 2.980278, 0.056697
v, -0.621735, 2.972121, 0.041140
v, -0.643560, 3.034990, 0.050195
v, -0.201016, 3.398558, 0.076739
v, -0.242989, 3.364697, 0.065320
v, -0.274931, 3.349136, 0.102497
v, -0.460284, 2.687159, -0.001976
v, -0.352968, 1.808245, 0.223040
v, -0.388285, 2.515469, 0.059324
v, -0.389470, 2.518816, 0.046349
v, -0.390761, 2.478070, 0.016848
v, -0.548785, 0.990609, 0.085042
v, -0.544499, 0.906931, 0.075134
