verticies,x,y,z
v, -2.420990, 1.839328, -1.301388
v, -2.875373, 1.957684, -1.352469
v, -2.868684, 1.998966, -1.472753
v, -3.000542, 1.682276, -1.152268
v, -2.999356, 1.608037, -1.193971
v, -2.844410, 1.538050, -1.140025
v, -2.452667, 1.838695, -1.096682
v, -2.514516, 1.812302, -1.126739
v, -2.556068, 1.864978, -1.093770
v, -2.400671, 1.801349, -1.102941
v, -2.407652, 1.727935, -1.223255
v, -2.501631, 1.609578, -1.182834
v, -2.643934, 1.490878, -1.178569
v, -2.584723, 1.546458, -1.317009
v, -2.989709, 2.112740, -1.230905
v, -3.038261, 2.083774, -1.194173
v, -2.979233, 1.621137, -1.443528
v, -2.996826, 1.682895, -1.356942
v, -2.956444, 1.693766, -1.520297
v, -0.281971, 0.019386, 0.387603
v, -1.869749, 2.019992, -2.263020
v, -1.812138, 1.910168, -2.274320
v, -0.190085, 0.074002, 0.424663
v, -2.914480, 1.370430, -1.377402
v, -0.483025, 0.275391, 0.172602
v, -0.455551, 0.346919, 0.287445
v, -0.543767, 0.723620, 0.121447
v, -0.490454, 0.599718, 0.261434
v, -0.493853, 0.797363, 0.243037
v, -0.075205, 1.792527, -2.674915
v, -0.142094, 1.758896, -2.667907
v, -0.166840, 1.811779, -2.718423
v, -0.515685, 0.479504, 0.179220
v, -0.395019, 0.490650, 0.376272
v, -0.310405, 0.454515, 0.443680
v, -0.441127, 0.836031, 0.316675
v, -0.298915, 0.627129, 0.458100
v, -0.546039, 0.822477, 0.059865
v, -0.561921, 0.611538, 0.000476
v, -3.033152, 1.681107, -1.312218
v, -2.707594, 1.389447, -1.421566
v, -2.692904, 1.405919, -1.502422
v, -2.969446, 1.528087, -1.414574
v, -2.968611, 1.526147, -1.325096
v, -2.786325, 1.370361, -1.359781
v, -2.885673, 1.402451, -1.326143
v, -2.718590, 1.474048, -1.106505
v, -2.787579, 1.455513, -1.175058
v, -0.513374, 0.715143, -0.265181
v, -0.446233, 0.327117, -0.387080
v, -0.558592, 0.375651, -0.037635
v, -0.521248, 1.368861, -0.185377
v, -0.509326, 1.088954, -0.245011
v, -0.462304, 1.481314, -0.299427
v, -0.475389, 1.319405, -0.307173
v, -0.555511, 0.940255, -0.110957
v, -0.566902, 0.781483, -0.078185
v, -0.453363, 1.064061, -0.352463
v, -0.207720, 1.493864, -0.522451
v, -0.284562, 1.398406, -0.497730
v, -0.291336, 1.576098, -0.451358
v, -0.246086, 1.121718, -0.527493
v, -0.218417, 1.022737, -0.564159
v, -0.381105, 1.393438, -0.418647
v, -0.387112, 0.920880, -0.435446
v, -0.252849, 0.859425, -0.537014
v, -0.209169, 1.269288, -0.561958
v, -0.216948, 1.397649, -0.597102
v, -0.408968, 0.025894, -0.271000
v, -0.465540, 0.172791, -0.239754
v, -0.393554, 0.140136, -0.332922
v, -0.495341, -0.005838, 0.098900
v, -0.463449, 0.017473, 0.152458
v, -0.496346, 0.142324, 0.040579
v, -0.128744, 0.107688, -0.501434
v, -0.116404, 0.303256, -0.550323
v, -0.217542, 0.592108, -0.556017
v, -0.256565, 0.376807, -0.533004
v, 0.035723, 0.397930, -0.556604
v, -0.370088, 0.010234, -0.544717
v, -0.274425, -0.020191, -0.478453
v, -0.276890, 0.015202, -0.422542
v, -0.309693, 0.114252, -0.404501
v, -0.297936, -0.048304, -0.440439
v, -0.441063, -0.031020, -0.137216
v, -0.225881, 0.082685, -0.449479
v, -0.434367, 0.018120, -0.205159
v, -0.499450, 0.017266, -0.064496
v, -0.505091, -0.005934, 0.001012
v, -0.499670, 0.125949, -0.066846
v, -0.448631, 0.164616, 0.200743
v, -0.514869, 0.272364, 0.082548
v, -0.002147, 2.100741, 0.204870
v, -0.075856, 2.172586, 0.195236
v, -0.379049, 0.968561, 0.386936
v, -0.367552, 0.866167, 0.390438
v, -0.342481, 1.325735, 0.353890
v, -0.349057, 1.420629, 0.341339
v, -0.255456, 1.138960, 0.465410
v, -0.316175, 1.202219, 0.383966
v, -0.277969, 1.387576, 0.436391
v, -0.393932, 1.524537, 0.296979
v, -0.323524, 1.014439, 0.411655
v, 0.138286, 0.665715, 0.523249
v, -0.063797, 0.103064, 0.455149
v, 0.111340, 0.003960, 0.547339
v, 0.227971, 0.299430, 0.443490
v, 0.430669, -0.019186, -0.223211
v, 0.461060, 0.035829, -0.125210
v, -0.028064, 0.006780, -0.535005
v, 0.154479, 0.024105, -0.499177
v, 0.207914, 0.119467, -0.488090
v, 0.228477, 0.127339, -0.437513
v, -0.006432, 0.067507, -0.524377
v, -0.189977, 0.138788, -0.490599
v, -0.213531, 0.211031, -0.520342
v, -0.056962, 0.417470, -0.560189
v, 0.061705, 0.520524, -0.583100
v, 0.427203, 0.449216, -0.395012
v, 0.504555, 0.299430, -0.201772
v, 0.439842, 0.146439, -0.134081
v, 0.505142, 0.420621, -0.173022
v, 0.462847, 0.334383, -0.215612
v, 0.514056, 0.499498, -0.133088
v, 0.487459, 0.459028, -0.128657
v, -0.062516, 0.220788, 0.475671
v, 0.100208, 0.219536, 0.479443
v, 0.036399, 0.325122, 0.509339
v, 0.242471, 0.661834, 0.461886
v, 0.173214, 0.821486, 0.511832
v, 0.330337, 0.943035, 0.360357
v, 0.276225, 0.966194, 0.399424
v, 0.417914, 0.748802, 0.381341
v, 0.393832, 0.885721, 0.367861
v, 0.067412, 0.839953, 0.533839
v, 0.260534, 1.070363, 0.452027
v, 0.440132, 0.893455, 0.340355
v, 0.222793, 0.988720, -0.534461
v, -0.087844, 1.237033, -0.604375
v, -0.090362, 0.763677, -0.595676
v, -0.038477, 0.665508, -0.618011
v, 0.253978, 0.771411, -0.523717
v, 0.474025, 0.766567, -0.345250
v, 0.265843, 0.926866, -0.454200
v, 0.613699, 0.798795, -0.025123
v, 0.585835, 0.776062, 0.069094
v, 0.574658, 0.951718, 0.168860
v, 0.584102, 0.847067, 0.118534
v, 0.484423, 0.976942, 0.296446
v, 0.468657, 1.054800, 0.260301
v, 0.488963, 1.039580, 0.171925
v, 0.506280, 1.129961, 0.099580
v, 0.510785, 1.180766, 0.192416
v, 0.484462, 1.146859, 0.316653
v, 0.415326, 1.030870, 0.323325
v, 0.396241, 1.200003, 0.367177
v, 0.518908, 0.753591, 0.265714
v, 0.529702, 0.380798, -0.115807
v, -0.582286, 2.270686, -0.879101
v, -0.551889, 2.172104, -0.770027
v, -0.638409, 2.226652, -0.892580
v, 0.560023, 2.346851, -2.741966
v, 0.704722, 2.450443, -0.110638
v, 0.490200, 1.293122, -0.021410
v, 0.597959, 2.357324, -0.083548
v, 0.591694, 2.463433, -0.152621
v, 0.545054, 2.508362, -0.226245
v, 0.875774, 2.727460, -0.268797
v, 0.601925, 2.591285, -0.544102
v, 0.693739, 2.588532, -0.804726
v, 1.134490, 2.728672, -1.078733
v, 1.191897, 2.809186, -0.267766
v, 1.186435, 2.884319, -0.259196
v, 1.513381, 3.043242, -0.428141
v, 1.367513, 2.935358, -0.337977
v, 1.633809, 3.119380, -0.469355
v, 1.503868, 3.040820, -0.460670
v, 1.702063, 3.195987, -0.502369
v, 0.632181, 3.015006, -0.361634
v, 1.334506, 2.928808, -0.371151
v, 1.440001, 3.147398, -0.422428
v, 1.590643, 3.214990, -0.427504
v, 0.702762, 3.174713, -0.564487
v, 0.743596, 3.264556, -0.488027
v, 1.178127, 2.849725, -0.324816
v, 0.555638, 2.916837, -0.455729
v, 0.561496, 3.191652, -0.453069
v, 0.573887, 2.882778, -0.309601
v, 0.482259, 2.997295, -0.404999
v, 0.502934, 3.004313, -0.446719
v, 0.475666, 3.108234, -0.518311
v, 0.434063, 2.408046, -0.389310
v, 0.412780, 1.577818, -0.337203
v, 0.457735, 2.457488, -0.311726
v, 0.446127, 2.414927, -0.350804
v, 0.463210, 2.475886, -0.264007
v, 0.499838, 2.306974, -0.056791
v, 0.381761, 2.455149, -0.133620
v, 0.395893, 2.505981, -0.238867
v, 0.341314, 1.910072, -0.081281
v, 0.422817, 1.907416, -0.032383
v, 0.236383, 1.827108, -0.386094
v, 0.406073, 2.292621, -0.299820
v, 0.419910, 2.260187, -0.383005
v, 0.317876, 1.804499, -0.132882
v, 0.300378, 1.962335, -0.034800
v, 0.393842, 2.142436, -0.072014
v, 0.392101, 2.370080, -0.243004
v, 0.280616, 2.568510, -0.306466
v, 0.298058, 2.434549, -0.239381
v, 0.265432, 2.808002, -0.189727
v, 0.261888, 2.208309, -0.139281
v, 0.086250, 2.626223, -0.245674
v, 0.176649, 3.071590, -0.399729
v, 0.019067, 3.260594, -0.424392
v, -0.001198, 3.156906, -0.398147
v, -0.000562, 2.849491, -0.490107
v, -0.023090, 3.031449, -0.372190
v, 0.014055, 2.943408, -0.358500
v, -0.028704, 2.781623, -0.501558
v, 0.074768, 2.736089, -0.246556
v, -0.037217, 2.403794, -0.204608
v, 0.002456, 2.391740, -0.127777
v, 0.046355, 2.428453, -0.073450
v, 0.059771, 2.487693, -0.057649
v, 0.096912, 2.515986, -0.033055
v, -0.210659, 2.162967, -0.291624
v, -0.281536, 2.105406, -0.322218
v, -0.262805, 2.166173, -0.280956
v, -0.093691, 2.106107, -0.296276
v, -0.000248, 2.281241, -0.476106
v, 0.176728, 2.523994, -0.396998
v, 0.038554, 2.201359, -0.505894
v, 0.026863, 2.202061, -0.581299
v, -0.003174, 2.356512, -0.456971
v, -0.012856, 2.515146, -0.468478
v, 0.063939, 2.581211, -0.443570
v, -0.160978, 1.469026, -0.580769
v, -0.070428, 2.319949, -1.187087
v, 0.003331, 2.248215, -1.015934
v, 0.057460, 2.343990, -0.714102
v, 0.058209, 2.253953, -0.641354
v, 0.113791, 2.327491, -0.703987
v, -0.001760, 2.128758, -0.543565
v, 0.006594, 2.165087, -0.638328
v, 0.033762, 2.214088, -0.720035
v, 0.081936, 2.719108, -0.483915
v, -0.025825, 3.254153, -0.501609
v, -0.025969, 3.158902, -0.463015
v, 0.251794, 2.480868, -1.093204
v, 0.214299, 2.419963, -0.929420
v, 0.361468, 2.533902, -1.481686
v, 0.334625, 2.546204, -1.381386
v, 0.508150, 2.726662, -0.866922
v, 0.370668, 2.007663, -1.745626
v, 0.257639, 2.303766, -1.596703
v, 0.556029, 2.034744, -2.200144
v, 0.212022, 2.234881, -1.392679
v, 0.373350, 2.516260, -1.551462
v, 0.359344, 2.112079, -1.658808
v, 0.340135, 2.347306, -1.658711
v, 0.234450, 2.486758, -1.393143
v, 0.252371, 2.440838, -1.476309
v, 0.071106, 2.478474, -1.061537
v, 0.098863, 2.429760, -1.347590
v, 0.153931, 2.441554, -1.450619
v, 0.068619, 2.443590, -1.128800
v, 0.052659, 2.409409, -1.038060
v, 0.043383, 2.364727, -1.884479
v, 0.017933, 2.415009, -1.789546
v, 0.143279, 2.400932, -1.446867
v, 0.161719, 2.331454, -1.402091
v, 0.277218, 2.191810, -1.548649
v, 0.358382, 2.172737, -1.637067
v, 0.103262, 2.333724, -1.326221
v, 0.149446, 2.306643, -1.275961
v, 0.061140, 2.290364, -1.160292
v, -0.028695, 2.392730, -1.120021
v, 0.205232, 2.221725, -1.432146
v, 0.241386, 2.192883, -1.544093
v, 0.089694, 2.224835, -0.897414
v, -0.028707, 2.334275, -1.859642
v, 0.471760, 2.218794, -1.788990
v, 0.469084, 2.173769, -1.930730
v, 0.468558, 2.147610, -1.711339
v, 0.397203, 2.199942, -1.718210
v, 0.116232, 2.278585, -1.079898
v, 0.117159, 2.256568, -0.984314
v, 0.227781, 2.205337, -1.425757
v, 0.026258, 2.272461, -1.100419
v, 0.060478, 2.234509, -1.005988
v, 0.252820, 1.961317, -1.811074
v, 0.291110, 2.047652, -1.877589
v, 0.398426, 2.008585, -1.946963
v, 0.514577, 2.092581, -1.946559
v, 0.276349, 1.969601, -1.902768
v, 0.526133, 2.108488, -2.024417
v, 0.291497, 1.927039, -1.893545
v, 0.398509, 1.995788, -1.784415
v, 0.437401, 1.972532, -2.400384
v, 0.523655, 1.811600, -2.308747
v, 0.685793, 1.570621, -2.514650
v, 0.598995, 1.636411, -2.430853
v, 0.345272, 1.976550, -1.985742
v, 0.477435, 1.913567, -2.190644
v, 0.444491, 1.850570, -2.255217
v, 0.464774, 1.798155, -2.348567
v, 0.094995, 2.292318, -2.006952
v, 0.480151, 2.065389, -2.393628
v, 0.371319, 1.904787, -2.294371
v, 0.402936, 1.900040, -2.231081
v, 0.287237, 1.954725, -2.464063
v, 0.421468, 1.982440, -2.126390
v, 0.371675, 2.075861, -2.006993
v, 0.376567, 2.022621, -2.010854
v, 0.437471, 2.021837, -2.037708
v, 0.404453, 2.051794, -2.074425
v, 0.304125, 2.237014, -2.619735
v, 0.381412, 2.271195, -2.498036
v, 0.306766, 2.184626, -2.507370
v, 0.374937, 1.839176, -2.597049
v, 0.365945, 1.825938, -2.495113
v, 0.458250, 1.736672, -2.578191
v, 0.326265, 1.740401, -2.819319
v, 0.343657, 2.004787, -2.441290
v, 0.265711, 1.981573, -2.522237
v, 0.337050, 2.107305, -2.466054
v, 0.625178, 1.546994, -2.652332
v, 0.598827, 1.506565, -2.606225
v, 0.664075, 1.675038, -2.394020
v, 0.815876, 1.901911, -2.689116
v, 0.704328, 1.720173, -2.669847
v, 0.702867, 2.150169, -2.346987
v, 0.532784, 2.007263, -2.817989
v, 0.417207, 2.239999, -2.807816
v, 0.400458, 2.249797, -2.745568
v, 0.498797, 2.358617, -2.776946
v, 0.824677, 2.092539, -2.390280
v, 1.105743, 2.693595, -1.099927
v, 0.284363, 1.817929, -2.866639
v, 0.806204, 2.637617, -0.893744
v, 1.045979, 2.705581, -1.167208
v, 1.104106, 2.665069, -1.460278
v, 1.215042, 2.704136, -1.390871
v, 1.235392, 2.723277, -1.283167
v, 1.209207, 2.651942, -1.414594
v, 0.925309, 2.723842, -1.078544
v, 1.003662, 2.697889, -0.839119
v, 1.050558, 2.675417, -0.984560
v, 1.691330, 3.328503, -0.488203
v, 1.070467, 2.789287, -1.100670
v, 1.001524, 2.746974, -1.139456
v, 0.974468, 4.130603, -0.530055
v, 0.969627, 4.035696, -0.639332
v, 0.936559, 4.126461, -0.573872
v, 0.936803, 4.025856, -0.540357
v, 0.942410, 3.644588, -0.608686
v, 0.933271, 3.561803, -0.608095
v, 0.690989, 3.490316, -0.768298
v, 0.535394, 3.357703, -0.623886
v, 0.747620, 3.421759, -0.463073
v, 0.379243, 4.027247, 0.071612
v, 0.410839, 4.100592, 0.119627
v, -0.023561, 3.356548, -0.519525
v, -0.056186, 3.249021, -0.384999
v, 0.968833, 3.979524, -0.602805
v, 1.889099, 3.484399, -0.690763
v, 1.890686, 3.458900, -0.725154
v, 1.845703, 3.432919, -0.580966
v, 0.338014, 3.735615, 0.040195
v, -0.524736, 3.719666, -0.086081
v, -0.616752, 3.684150, -0.209715
v, -0.538509, 3.863659, -0.136216
v, -0.780181, 2.339683, -0.523761
v, -0.839911, 2.380621, -0.515053
v, 0.461712, 3.889488, 0.886681
v, 0.541138, 1.446169, 0.166428
v, 0.502920, 1.244244, 0.229556
v, 0.520605, 1.207173, 0.112387
v, 0.527487, 1.420602, 0.248542
v, 0.500833, 1.332602, 0.274660
v, 0.491071, 1.529862, 0.206026
v, 0.491183, 1.573099, 0.079882
v, 0.452251, 3.369276, 0.022716
v, 0.429528, 3.419283, 0.076471
v, 0.347055, 3.044027, 0.096111
v, 0.273448, 2.918226, 0.071070
v, 0.171938, 3.063705, 0.036904
v, 0.338130, 3.421072, 0.059156
v, 0.250800, 3.177589, 0.136276
v, 0.345559, 2.953468, 0.446470
v, 0.233341, 2.295717, 0.313244
v, 0.311049, 2.288039, 0.211010
v, 0.292813, 2.131978, 0.131598
v, 0.227333, 2.654350, 0.309058
v, 0.300277, 2.708925, 0.338399
v, 0.241095, 2.895053, 0.239409
v, 0.173676, 3.328448, 0.254213
v, 0.222453, 3.148045, 0.182361
v, 0.148684, 3.412925, 0.245464
v, 0.182513, 3.054210, 0.259445
v, 0.112915, 2.697063, 0.210963
v, 0.069054, 2.528068, 0.125666
v, 0.188976, 2.706696, 0.343590
v, 0.219422, 2.643892, 0.144127
v, 0.038178, 2.671165, 0.047900
v, -0.012041, 3.266470, 0.080288
v, 0.013182, 2.727213, 0.023864
v, -0.368960, 3.117028, -0.008590
v, -0.007937, 3.226605, -0.036866
v, 0.003672, 3.330815, -0.046123
v, 0.003948, 3.135055, 0.004630
v, -0.086443, 3.356836, -0.016053
v, -0.081158, 3.113698, 0.026451
v, -0.207287, 2.661767, 0.005695
v, -0.007743, 2.528549, -0.019444
v, 0.022447, 2.449507, -0.030680
v, -0.001398, 2.590376, 0.064132
v, -0.008579, 2.594917, 0.000795
v, 0.037201, 2.545021, -0.018675
v, 0.006823, 2.351420, -0.045381
v, 0.208507, 2.260338, 0.047001
v, -0.060837, 2.318546, -0.128189
v, 0.056066, 2.351476, 0.034481
v, -0.126154, 2.386249, -0.224753
v, -0.105719, 2.223611, -0.129968
v, -0.117774, 2.132707, 0.051425
v, -0.183946, 2.243977, -0.129709
v, 0.294339, 2.799196, 0.341043
v, -0.086405, 2.174416, 0.312574
v, -0.107929, 2.271140, 0.299712
v, -0.150799, 2.236092, 0.192594
v, 0.239132, 2.826662, 0.377876
v, 0.334427, 2.754239, 0.439887
v, 0.331411, 2.865055, 0.427762
v, 0.236931, 2.900489, 0.460138
v, 0.289028, 2.902663, 0.418442
v, -0.187821, 2.479355, 0.461228
v, -0.214023, 2.695123, 0.586382
v, -0.223460, 2.886838, 0.528616
v, -0.200662, 2.586042, 0.525715
v, -0.209990, 2.890265, 0.783360
v, -0.265060, 2.418036, 0.427824
v, -0.102894, 3.314674, 0.938937
v, -0.042600, 3.392353, 0.955503
v, -0.022155, 3.308936, 1.036209
v, -0.136258, 3.354470, 0.967191
v, -0.078649, 3.455144, 1.005878
v, -0.097491, 3.312596, 1.167820
v, -0.065687, 3.259906, 1.105834
v, 0.036358, 3.340530, 1.160845
v, -0.057462, 3.266318, 1.344497
v, 0.074435, 3.464859, 1.113257
v, 0.053262, 3.384826, 1.081857
v, 0.046847, 3.537351, 1.216653
v, -0.036222, 3.517315, 1.267704
v, 0.301013, 3.181139, 0.577666
v, 0.374195, 3.527622, 0.711015
v, 0.291119, 3.468698, 0.556938
v, 0.332216, 3.599742, 0.623731
v, 0.331912, 3.527993, 0.642320
v, 0.262304, 3.004410, 0.465796
v, 0.104634, 3.575757, 0.321543
v, 0.054321, 3.633415, 0.311430
v, -0.097804, 3.224142, 0.488644
v, -0.041902, 3.314371, 0.499785
v, 0.008590, 3.527333, 0.633283
v, -0.123491, 3.151485, 0.551533
v, -0.336311, 3.158241, 0.598846
v, -0.221672, 2.826745, 0.188024
v, -0.294698, 2.857239, 0.400374
v, -0.218886, 3.254057, 0.545665
v, -0.188230, 3.195973, 0.563225
v, -0.217537, 3.189781, 0.533108
v, -0.360119, 2.941798, 0.531217
v, 0.383103, 3.677435, 0.688474
v, 0.332670, 3.528227, 0.642532
v, 0.382665, 3.580325, 0.719034
v, 0.071716, 3.656766, 1.309662
v, 0.055346, 3.706704, 1.462477
v, 0.024790, 3.526177, 1.346976
v, 0.002093, 3.746225, 1.451395
v, 0.004022, 3.599384, 1.382073
v, 0.032904, 3.797057, 1.360360
v, 0.037453, 3.860439, 1.487863
v, 0.147307, 3.858870, 1.464541
v, 0.029716, 3.789021, 1.559280
v, 0.099136, 3.883627, 1.561213
v, 0.077879, 3.800773, 1.574536
v, -0.056009, 4.034554, 0.116755
v, 0.017254, 3.995473, 0.195344
v, 0.054077, 3.882869, 0.172635
v, 0.020936, 3.597939, 0.221004
v, 0.095120, 3.590067, 0.238370
v, 0.351121, 3.537117, 0.605532
v, 0.424328, 4.074612, 0.209701
v, 0.475525, 4.230534, 0.198268
v, 0.094184, 3.929780, 0.183504
v, 0.112922, 3.940375, 0.142639
v, 0.310994, 3.945411, 0.168459
v, 0.240333, 3.982194, 0.193591
v, 0.182175, 3.913459, 0.111995
v, 0.501191, 4.057810, 0.093170
v, 0.336632, 3.565959, 0.006930
v, 0.287551, 3.657372, 0.036969
v, 0.167348, 3.872150, 0.124544
v, -0.079095, 3.662326, 0.026346
v, 0.030930, 3.569303, 0.114677
v, -0.092717, 3.578536, 0.036641
v, -0.009536, 4.053186, 0.093424
v, -0.050983, 4.134169, 0.035033
v, -0.061965, 4.147543, 0.156490
v, -0.034110, 4.226627, 0.156647
v, -0.625124, 3.824977, -0.096997
v, -0.700559, 3.979002, -0.101507
v, -0.372261, 4.072340, -0.430339
v, -0.185627, 3.589269, -0.469869
v, -0.397649, 3.804846, -0.524088
v, -0.397728, 3.810652, -0.524342
v, -0.717393, 4.145631, -0.561014
v, -0.610997, 4.117669, -0.562123
v, -0.417979, 3.381248, -0.262393
v, -0.463771, 3.244163, -0.278802
v, -0.473797, 3.860453, -0.553215
v, -0.470383, 3.606567, -0.453849
v, -0.745146, 3.628336, -0.471970
v, -0.642130, 3.546942, -0.383813
v, -0.806535, 4.086157, -0.735849
v, -0.608917, 4.451656, -0.538526
v, -0.449140, 4.514240, -0.666634
v, -0.690340, 4.547184, -0.625147
v, -0.715683, 3.851109, -0.092920
v, -0.549830, 4.061676, -0.127003
v, -0.600886, 3.930331, -0.047807
v, -0.591255, 3.766261, -0.014193
v, -0.675274, 3.673155, -0.121791
v, -0.653825, 3.590948, -0.169387
v, -0.602640, 3.597086, -0.166124
v, -0.621195, 3.279473, -0.284426
v, -0.635563, 3.689943, -0.172056
v, -0.450696, 3.429879, -0.095633
v, -0.313051, 4.195747, 0.406385
v, -0.366660, 3.635561, 0.430457
v, -0.385737, 3.518402, 0.443877
v, -0.311094, 3.517301, 0.564817
v, -0.349916, 3.741381, 0.503837
v, -0.430294, 3.538327, 0.551639
v, -0.330103, 3.858072, 0.450826
v, -0.480599, 3.721263, 0.486109
v, -0.325777, 3.929271, 0.408421
v, -0.343356, 3.558061, 0.456809
v, -0.496994, 3.388019, 0.433370
v, -0.312410, 3.380423, 0.496527
v, -0.411902, 3.431778, 0.570859
v, -0.449864, 2.990649, 0.477578
v, -0.399353, 2.828822, 0.475746
v, -0.346011, 2.836584, 0.403583
v, -0.394164, 2.895686, 0.231956
v, -0.348869, 3.009790, -0.002378
v, -0.353855, 2.952752, 0.068698
v, -0.290173, 2.740272, -0.047114
v, -0.412372, 2.880742, 0.285742
v, -0.338332, 2.913850, 0.124157
v, -0.447215, 2.965866, 0.140773
v, -0.479930, 2.508596, -0.053576
v, -0.590656, 2.851390, 0.345797
v, -0.536746, 2.783797, 0.286199
v, -0.665108, 2.903585, 0.230436
v, -0.584838, 2.624613, 0.369615
v, -0.385820, 3.183699, -0.058306
v, -0.614255, 2.893705, 0.009751
v, -0.891706, 3.265218, 0.360540
v, -0.836432, 3.231614, 0.405216
v, -0.865071, 3.103199, 0.440706
v, -0.452819, 3.117510, 0.547675
v, -0.423539, 2.975375, 0.521879
v, -0.947859, 3.228710, 0.438169
v, -1.150413, 3.459038, 0.470068
v, -0.253692, 1.997948, 0.237583
v, -0.293477, 2.515807, 0.330948
v, -0.332118, 2.508403, 0.309895
v, -0.435933, 2.667863, 0.275552
v, -0.387392, 2.650924, 0.326601
v, -0.543677, 2.618627, 0.108361
v, -0.379713, 1.715124, 0.146758
v, -0.315356, 2.423472, 0.057571
v, -0.288829, 2.559332, 0.199770
v, -0.300939, 2.626086, 0.163832
v, -0.183003, 2.633888, 0.075876
v, -0.268079, 2.694600, 0.197719
v, -0.376654, 2.062927, -0.096715
v, -0.383352, 1.983307, -0.146580
v, -0.448038, 1.573952, -0.073860
v, -0.260723, 2.289800, -0.171522
v, -0.141951, 2.310455, -0.215186
v, -0.149816, 2.260792, -0.175275
v, -0.418217, 1.545536, -0.360549
v, -0.066768, 2.009892, -0.476700
v, -0.182815, 1.924947, -0.410201
v, -0.465746, 2.359278, -0.440736
v, -0.431013, 2.132280, -0.473102
v, -0.438883, 2.174746, -0.648455
v, -0.345937, 2.249619, -0.300257
v, -0.264892, 2.011048, -0.356137
v, -0.373951, 2.026873, -0.322448
v, -0.339856, 2.069559, -0.317096
v, -0.290832, 2.292937, -0.303528
v, -0.206111, 2.249866, -0.309855
v, -0.386853, 2.311610, -0.341905
v, -0.545714, 2.110979, -0.243847
v, -0.391149, 2.062183, -0.273024
v, -0.466262, 2.181930, -0.358803
v, -0.118776, 2.161577, -0.271587
v, -0.153018, 2.331385, -0.329656
v, -0.195035, 2.397877, -0.305969
v, -0.152941, 2.379479, -0.351156
v, -0.372174, 2.355453, -0.206731
v, -0.438331, 3.094639, -0.173549
v, -0.529829, 3.077631, -0.244356
v, -0.431452, 2.347664, -0.306480
v, -0.269919, 2.845404, -0.051384
v, -0.364043, 3.050495, -0.127623
v, -0.561701, 2.652575, -0.259596
v, -0.596079, 2.781417, -0.287146
v, -0.141293, 3.454717, -0.441287
v, -0.155693, 3.519722, -0.452414
v, -0.570738, 3.490481, -0.305404
v, -0.538824, 3.439305, -0.258268
v, -0.325125, 3.068012, -0.079614
v, -0.369268, 2.785338, -0.048136
v, -0.178798, 2.604453, 0.019492
v, -0.226805, 2.490914, 0.017354
v, -0.434913, 2.455411, -0.179491
v, -0.448429, 2.472928, -0.260794
v, -0.532899, 2.378983, -0.251312
v, -0.586298, 3.495490, -0.152577
v, -0.602698, 3.336677, -0.268923
v, -0.618083, 3.387592, -0.210608
v, -0.660053, 3.190001, -0.110707
v, -0.564519, 3.411109, -0.427441
v, -0.829087, 3.379871, -0.347129
v, -0.619659, 3.095767, -0.382561
v, -0.649435, 3.079805, -0.325669
v, -0.708509, 3.079419, -0.307124
v, -0.564105, 3.046407, -0.307722
v, -0.620037, 3.097212, -0.207864
v, -0.678985, 3.201725, -0.331448
v, -0.561683, 2.601453, -0.445950
v, -0.516169, 2.521792, -0.342272
v, -0.904779, 2.416537, -0.479784
v, -0.678035, 2.337398, -0.518817
v, -0.542603, 2.145725, -0.571873
v, -0.559019, 2.276961, -0.454076
v, -0.472938, 2.411734, -0.409084
v, -0.497032, 2.117584, -0.617909
v, -0.571010, 2.126033, -0.636454
v, -0.607357, 2.140234, -0.756031
v, -0.463707, 2.165196, -0.450994
v, -0.498324, 2.468345, -0.334381
v, -0.751206, 2.322564, -0.445258
v, -0.582622, 2.225936, -0.368666
v, -0.725389, 2.381171, -0.215730
v, -0.628666, 2.169957, -0.271766
v, -0.836726, 2.338362, -0.414988
v, -0.897664, 2.278351, -0.448361
v, -1.497758, 2.410041, -0.520505
v, -1.572874, 2.503422, -0.631552
v, -1.440154, 2.285383, -0.338688
v, -1.077721, 2.363984, -0.324694
v, -1.491185, 2.257435, -0.598214
v, -1.555798, 2.246508, -0.640699
v, -1.125880, 2.308625, -0.640292
v, -1.751330, 2.168802, -0.595116
v, -1.165370, 2.167618, -0.551883
v, -1.144912, 2.166352, -0.472379
v, -0.932232, 2.219593, -0.439467
v, -1.639825, 2.246495, -0.644769
v, -1.462045, 2.443315, -0.559393
v, -1.495270, 2.478184, -0.569034
v, -1.644475, 2.487941, -0.704190
v, -1.577605, 2.485120, -0.715751
v, -0.969089, 2.681940, -0.550307
v, -0.832980, 2.366709, -0.450979
v, -0.998696, 2.163050, -0.409675
v, -1.000853, 2.180443, -0.453416
v, -1.067061, 2.212657, -0.534104
v, -0.884438, 2.436628, -0.529995
v, -0.810814, 2.417733, -0.557051
v, -1.498512, 2.438802, -0.670748
v, -1.454258, 2.236725, -0.760157
v, -1.451138, 2.384254, -0.714068
v, -1.149713, 2.710246, -0.711985
v, -1.230799, 3.413118, -0.743306
v, -1.590856, 2.747978, -0.783846
v, -1.104877, 3.545689, -0.664258
v, -0.927664, 4.001955, -0.955482
v, -1.272296, 3.423246, -0.819288
v, -1.204608, 3.467776, -0.767999
v, -1.006451, 3.360621, -0.554351
